ts,art_cnt,tone_avg,tone_pos_ratio,topic_cnt,OIL_CORE_art_cnt,OIL_CORE_tone_avg,OIL_CORE_tone_pos_ratio,OIL_CORE_topic_cnt,GEOPOL_art_cnt,GEOPOL_tone_avg,GEOPOL_tone_pos_ratio,GEOPOL_topic_cnt,USD_RATE_art_cnt,USD_RATE_tone_avg,USD_RATE_tone_pos_ratio,USD_RATE_topic_cnt,SUPPLY_CHAIN_art_cnt,SUPPLY_CHAIN_tone_avg,SUPPLY_CHAIN_tone_pos_ratio,SUPPLY_CHAIN_topic_cnt,MACRO_art_cnt,MACRO_tone_avg,MACRO_tone_pos_ratio,MACRO_topic_cnt,ESG_POLICY_art_cnt,ESG_POLICY_tone_avg,ESG_POLICY_tone_pos_ratio,ESG_POLICY_topic_cnt
2025-09-06 16:00:00,3518,-0.6414122621597633,0.4528322764181733,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 17:00:00,3547,-0.7897938513603044,0.4426587796599835,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 18:00:00,3478,-0.9611813053235169,0.4305293303681333,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 19:00:00,3116,-1.2363514491346113,0.4130359866717551,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 20:00:00,2961,-0.9939857291684264,0.42858858187522014,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 21:00:00,3253,-0.8165369918676132,0.4425533371823306,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 22:00:00,2722,-1.4995208105591187,0.38882284655667415,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 23:00:00,3184,-1.4597068130697894,0.3930488486683075,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07 00:00:00,3208,-1.3004601874863846,0.4041584517487764,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07 01:00:00,2392,-1.4602593285966199,0.3886934070847723,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07 02:00:00,2487,-1.6105119391593945,0.37992171367938105,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07 03:00:00,1776,-1.1568199446098408,0.4137210722998414,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07 04:00:00,2123,-0.8025421746503574,0.439868911548801,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07 05:00:00,2473,-0.5089959751733051,0.46232256033227237,,,,,,,,,,,,,,,,,,,,,,,,,
